scenario,method,step,mean_progress_delta,std_progress_delta,n_seeds
standard_severe,rule_based_greedy,0,0.008045425017674765,0.0032564344483084063,3
standard_severe,rule_based_greedy,1,0.008109976847966513,0.0033024868155827627,3
standard_severe,rule_based_greedy,2,0.008175283670425415,0.0033490478298743463,3
standard_severe,rule_based_greedy,3,0.010016828775405884,0.0010011477621567962,3
standard_severe,rule_based_greedy,4,0.00830814242362976,0.003443804623129339,3
standard_severe,rule_based_greedy,5,0.005711406469345093,0.003127401526653281,3
standard_severe,rule_based_greedy,6,0.003500014543533325,2.4333494333259047e-08,3
standard_severe,rule_based_greedy,7,0.0035000046094258628,2.8097899007262688e-08,3
standard_severe,rule_based_greedy,8,0.007725636164347331,0.0030827023963966747,3
standard_severe,rule_based_greedy,9,0.006261709663603041,0.004134216557425649,3
standard_severe,rule_based_greedy,10,0.003353579176796807,0.00029839021323197455,3
standard_severe,rule_based_greedy,11,0.003211622436841329,0.00043341139601068944,3
standard_severe,rule_based_greedy,12,0.0032366779115464953,0.00048788414621980455,3
standard_severe,rule_based_greedy,13,0.005693900916311476,0.003686993019264395,3
standard_severe,rule_based_greedy,14,0.006057717733912998,0.004382873913826883,3
standard_severe,rule_based_greedy,15,0.003116841117540995,0.0006053838415701207,3
standard_severe,rule_based_greedy,16,0.0029813299576441445,0.0006853635021260169,3
standard_severe,rule_based_greedy,17,0.0027901182572046914,0.0005591082939742792,3
standard_severe,rule_based_greedy,18,0.0022438416878382363,0.000866370723312059,3
standard_severe,rule_based_greedy,19,0.0019792699151568944,0.0013697591324789051,3
standard_severe,rule_based_greedy,20,0.0017389108737309773,0.0013183210784697562,3
standard_severe,rule_based_greedy,21,0.004608606298764546,0.004098122843188179,3
standard_severe,rule_based_greedy,22,0.002502231134308709,0.0011551269427896068,3
standard_severe,rule_based_greedy,23,0.002660017874505785,0.0008593866608940057,3
standard_severe,rule_based_greedy,24,0.0030723677741156686,0.002333034691295086,3
standard_severe,rule_based_greedy,25,0.002040460705757141,0.001213912300972219,3
standard_severe,rule_based_greedy,26,0.002916064527299669,0.00256747860217929,3
standard_severe,rule_based_greedy,27,0.001976117491722107,0.00248894628590251,3
standard_severe,rule_based_greedy,28,0.0028373152017593384,0.002507529448268896,3
standard_severe,rule_based_greedy,29,0.002507873707347446,0.0007172041556195939,3
standard_severe,rule_based_greedy,30,0.0023270497719446817,0.000867323237576169,3
standard_severe,rule_based_greedy,31,0.00218541657223421,0.0010988345041256003,3
standard_severe,rule_based_greedy,32,0.002047526485779706,0.0012328561762642548,3
standard_severe,rule_based_greedy,33,0.0016270858400008257,0.0011695082041663291,3
standard_severe,rule_based_greedy,34,0.001756005427416633,0.0011744170314584375,3
standard_severe,rule_based_greedy,35,0.0025345139643725228,0.002178252504324378,3
standard_severe,rule_based_greedy,36,0.0019695530919467703,0.0013707741295439636,3
standard_severe,rule_based_greedy,37,0.0023271353805766385,0.0022015905366775147,3
standard_severe,rule_based_greedy,38,0.002574874957402547,0.001146194810077825,3
standard_severe,rule_based_greedy,39,0.0018185675144195557,0.0011571958395560486,3
